,m_poor_1_33,g01_edu_1,g01_atten_1,g01_cm_1,g01_nutri_1,g01_elec_1,g01_toilet_1,g01_water_1,g01_house_1,g01_fuel_1,g01_asset_1,round,level,area,dem,SourceSheet,sector,StateName,head_age_cat,edu_group,head_gender,hhsize_cat,own_house,agri_land
3814,1,0.537589073,0.104596741,0.06044969,0.615633845,0.161758065,0.727952182,0.241601184,0.821854889,0.942073762,0.464777768,5,State,All,Owns House,state,99,Odisha,NA,NA,NA,NA,0,NA
3815,0,0.075169966,0.008900423,0.005701463,0.163824201,0.013651457,0.315761179,0.107615352,0.306046039,0.585313737,0.073793262,5,State,All,Owns House,state,99,Odisha,NA,NA,NA,NA,1,NA
3816,1,0.608263969,0.10000889,0.040882099,0.582675755,0.114948496,0.745060325,0.254055232,0.794639051,0.959618866,0.482149154,5,State,All,Owns House,state,99,Odisha,NA,NA,NA,NA,1,NA
3817,0,0.044027086,0.005975642,0.000177733,0.113441654,0.000317613,0.161238715,0.017660422,0.091527812,0.048641153,0.031459872,5,State,All,Owns House,state,99,Puducherry,NA,NA,NA,NA,0,NA
3818,1,0.83519268,0.03922103,0.051761542,0.215644449,0.127604395,0.915958047,0,0.599798024,0.817453504,0.598383427,5,State,All,Owns House,state,99,Puducherry,NA,NA,NA,NA,0,NA
3819,0,0.068875991,0.009386695,0.002310178,0.109522335,0.001139124,0.133337304,0.019534539,0.105467312,0.045886818,0.025624059,5,State,All,Owns House,state,99,Puducherry,NA,NA,NA,NA,1,NA
3820,1,0.723338425,0.192831188,0.014651286,0.317865402,0.06634476,0.86079818,0.173452839,0.825479686,0.514453888,0.655083597,5,State,All,Owns House,state,99,Puducherry,NA,NA,NA,NA,1,NA
3821,0,0.088020802,0.01600571,0.006252451,0.146598354,0.005941988,0.173311993,0.02281658,0.225132912,0.187642455,0.031657878,5,State,All,Owns House,state,99,Punjab,NA,NA,NA,NA,0,NA
3822,1,0.692549825,0.230567351,0.1258858,0.581348956,0.033312265,0.613116145,0.104033485,0.630653858,0.606560051,0.279445082,5,State,All,Owns House,state,99,Punjab,NA,NA,NA,NA,0,NA
3823,0,0.054566842,0.011510742,0.00652473,0.148355797,0.002040151,0.108029827,0.011360832,0.18875213,0.219841361,0.009469301,5,State,All,Owns House,state,99,Punjab,NA,NA,NA,NA,1,NA
3824,1,0.714842856,0.168894693,0.111033723,0.596293032,0.031786084,0.590033293,0.073969834,0.684142351,0.597479582,0.214671835,5,State,All,Owns House,state,99,Punjab,NA,NA,NA,NA,1,NA
3825,0,0.057201412,0.011528593,0.007428653,0.223445371,0.010387446,0.255853832,0.077065393,0.359544575,0.440095156,0.089381509,5,State,All,Owns House,state,99,Rajasthan,NA,NA,NA,NA,0,NA
3826,1,0.542782307,0.143057093,0.080120876,0.652514279,0.105979048,0.732944071,0.248643577,0.765981972,0.885959387,0.43446815,5,State,All,Owns House,state,99,Rajasthan,NA,NA,NA,NA,0,NA
3827,0,0.05974431,0.010911562,0.006548546,0.21449028,0.007528566,0.214753404,0.070282504,0.394154489,0.537759364,0.072716117,5,State,All,Owns House,state,99,Rajasthan,NA,NA,NA,NA,1,NA
3828,1,0.54011178,0.138579965,0.073466472,0.61135608,0.080355436,0.717825711,0.251180232,0.800709724,0.920262694,0.418341339,5,State,All,Owns House,state,99,Rajasthan,NA,NA,NA,NA,1,NA
3829,0,0.095621653,0.006995809,0.000596264,0.065431133,0.006340709,0.173215166,0.070842691,0.205943182,0.132543489,0.173037514,5,State,All,Owns House,state,99,Sikkim,NA,NA,NA,NA,0,NA
3830,1,0.749321282,0.08709427,0.062696487,0.375174493,0.098634899,0.31497702,0.285617232,0.789309084,0.767245352,0.77736336,5,State,All,Owns House,state,99,Sikkim,NA,NA,NA,NA,0,NA
3831,0,0.100291155,0.005402325,0.001178442,0.073710784,0.003902914,0.103216611,0.047045957,0.206427172,0.269823641,0.130506098,5,State,All,Owns House,state,99,Sikkim,NA,NA,NA,NA,1,NA
3832,1,0.743651152,0.038352985,0.027764509,0.450707495,0.045036789,0.238805905,0.125186935,0.779698789,0.898807943,0.77165848,5,State,All,Owns House,state,99,Sikkim,NA,NA,NA,NA,1,NA
3833,0,0.116774686,0.010828847,0.003812381,0.12808539,0.0044669,0.248951793,0.040762842,0.089775458,0.08662311,0.047040913,5,State,All,Owns House,state,99,Tamil Nadu,NA,NA,NA,NA,0,NA
3834,1,0.681922257,0.109777763,0.048348978,0.420480222,0.137461126,0.791906714,0.156291738,0.566192865,0.647788048,0.550377131,5,State,All,Owns House,state,99,Tamil Nadu,NA,NA,NA,NA,0,NA
3835,0,0.14052783,0.00485464,0.004686354,0.139033258,0.004270667,0.269286275,0.053348597,0.099813528,0.142021388,0.046300996,5,State,All,Owns House,state,99,Tamil Nadu,NA,NA,NA,NA,1,NA
3836,1,0.802169859,0.041417286,0.043110959,0.290097177,0.105363272,0.845927536,0.178949296,0.582649469,0.755698264,0.59780705,5,State,All,Owns House,state,99,Tamil Nadu,NA,NA,NA,NA,1,NA
3837,0,0.155865937,0.006303784,0.005866135,0.196262166,0.002359539,0.257157564,0.027049955,0.184681326,0.042913169,0.099192508,5,State,All,Owns House,state,99,Telangana,NA,NA,NA,NA,0,NA
3838,1,0.807238519,0.083757378,0.076877125,0.550288439,0.049114779,0.693634152,0.081782013,0.641821921,0.373259395,0.563820958,5,State,All,Owns House,state,99,Telangana,NA,NA,NA,NA,0,NA
3839,0,0.191104129,0.003373119,0.004111573,0.192671955,0.002415625,0.210825413,0.028731262,0.175757185,0.056411754,0.092967577,5,State,All,Owns House,state,99,Telangana,NA,NA,NA,NA,1,NA
3840,1,0.82517916,0.068711571,0.066374943,0.503379643,0.064813644,0.692326963,0.086229883,0.646988213,0.433485806,0.561294198,5,State,All,Owns House,state,99,Telangana,NA,NA,NA,NA,1,NA
3841,0,0.065139547,0.008694478,0.004218281,0.150614545,0.004659113,0.262851536,0.09779422,0.635107338,0.479993075,0.114021942,5,State,All,Owns House,state,99,Tripura,NA,NA,NA,NA,0,NA
3842,1,0.593907058,0.072322853,0.064948045,0.507152915,0.100865431,0.550358951,0.366189688,0.950033784,0.925557554,0.603305697,5,State,All,Owns House,state,99,Tripura,NA,NA,NA,NA,0,NA
3843,0,0.048341051,0.009540975,0.004330401,0.154729128,0.005913737,0.211485818,0.07515619,0.585797489,0.410770625,0.081965126,5,State,All,Owns House,state,99,Tripura,NA,NA,NA,NA,1,NA
3844,1,0.584174156,0.065719202,0.050085168,0.52072835,0.07880231,0.498225987,0.346380889,0.956991315,0.958741665,0.573625922,5,State,All,Owns House,state,99,Tripura,NA,NA,NA,NA,1,NA
3845,0,0.071757279,0.028475519,0.013239154,0.197006196,0.059682846,0.273381442,0.016196763,0.503199697,0.359898925,0.071804307,5,State,All,Owns House,state,99,Uttar Pradesh,NA,NA,NA,NA,0,NA
3846,1,0.567634881,0.27381435,0.100868285,0.633186698,0.31209451,0.625013053,0.051613711,0.877991557,0.798432291,0.320462853,5,State,All,Owns House,state,99,Uttar Pradesh,NA,NA,NA,NA,0,NA
3847,0,0.063505933,0.029258603,0.01105549,0.205479577,0.050048392,0.242527783,0.013217431,0.525653005,0.432371438,0.051438522,5,State,All,Owns House,state,99,Uttar Pradesh,NA,NA,NA,NA,1,NA
3848,1,0.535485923,0.281420648,0.097432412,0.634370685,0.280491501,0.632158101,0.042396311,0.886500835,0.819507837,0.275673866,5,State,All,Owns House,state,99,Uttar Pradesh,NA,NA,NA,NA,1,NA
3849,0,0.062017474,0.024458311,0.007906625,0.137919396,0.001735751,0.307321638,0.043402456,0.156175047,0.276004523,0.098964088,5,State,All,Owns House,state,99,Uttarakhand,NA,NA,NA,NA,0,NA
3850,1,0.624673128,0.227649197,0.055183209,0.597944379,0.075524934,0.72121805,0.18458277,0.635234296,0.755766749,0.511701584,5,State,All,Owns House,state,99,Uttarakhand,NA,NA,NA,NA,0,NA
3851,0,0.064922109,0.012152961,0.006742906,0.146604031,0.002244098,0.159376428,0.06333369,0.217453629,0.39888832,0.076731972,5,State,All,Owns House,state,99,Uttarakhand,NA,NA,NA,NA,1,NA
3852,1,0.575374663,0.180548936,0.108625174,0.56070894,0.029224511,0.57462424,0.168319955,0.655262947,0.823647797,0.451282322,5,State,All,Owns House,state,99,Uttarakhand,NA,NA,NA,NA,1,NA
3853,0,0.07930813,0.005884937,0.004120542,0.162816212,0.013953222,0.279180527,0.04572827,0.43193987,0.550103307,0.056186769,5,State,All,Owns House,state,99,West Bengal,NA,NA,NA,NA,0,NA
3854,1,0.633333325,0.071353033,0.036503535,0.555890739,0.121089831,0.747723639,0.099143051,0.881527543,0.942021549,0.418627083,5,State,All,Owns House,state,99,West Bengal,NA,NA,NA,NA,0,NA
3855,0,0.081029564,0.004795882,0.004680515,0.151245534,0.00875935,0.224185318,0.033714157,0.353059649,0.489642292,0.046419423,5,State,All,Owns House,state,99,West Bengal,NA,NA,NA,NA,1,NA
3856,1,0.66516757,0.064189017,0.024621559,0.556487262,0.120159075,0.719887435,0.078125544,0.85876292,0.947421908,0.381537497,5,State,All,Owns House,state,99,West Bengal,NA,NA,NA,NA,1,NA
3857,0,0.08066719,0.00342386,0.00487181,0.118181333,0.012639518,0.10736528,0.030305916,0.293623447,0.127581045,0.076963022,5,State,urban/rural,Owns House,statesector,0,Andaman & Nicobar Islands,NA,NA,NA,NA,0,NA
3858,1,0.660142004,0.08239989,0.032823969,0.18146351,0.339704514,0.685112596,0.163715765,0.859767914,0.89203018,0.864143968,5,State,urban/rural,Owns House,statesector,0,Andaman & Nicobar Islands,NA,NA,NA,NA,0,NA
3859,0,0.101870552,0.002549435,0.00402062,0.078503191,0.021131394,0.086174712,0.051946912,0.414144725,0.229526997,0.079819739,5,State,urban/rural,Owns House,statesector,0,Andaman & Nicobar Islands,NA,NA,NA,NA,1,NA
3860,1,0.591033101,0.044204049,0.037326582,0.3542521,0.353226721,0.671266377,0.390453398,0.929074824,0.816609383,0.721862376,5,State,urban/rural,Owns House,statesector,0,Andaman & Nicobar Islands,NA,NA,NA,NA,1,NA
3861,0,0.065485112,0.006246781,0.009048104,0.127295464,0,0.151574999,0.030785918,0.117285371,0.005126367,0.046441559,5,State,urban/rural,Owns House,statesector,1,Andaman & Nicobar Islands,NA,NA,NA,NA,0,NA
3862,1,0.501009405,0,0,1,0.336487442,0.361418873,0.157913372,0.336487442,0.32041654,0.498990625,5,State,urban/rural,Owns House,statesector,1,Andaman & Nicobar Islands,NA,NA,NA,NA,0,NA
3863,0,0.023691107,0,0.014741021,0.138917908,0,0.067943774,0,0.061072677,0.008949852,0.032307323,5,State,urban/rural,Owns House,statesector,1,Andaman & Nicobar Islands,NA,NA,NA,NA,1,NA
3864,0,0.195982575,0.006375757,0.010432287,0.152962446,0.00549191,0.338462681,0.089304343,0.171025231,0.145505458,0.118528172,5,State,urban/rural,Owns House,statesector,0,Andhra Pradesh,NA,NA,NA,NA,0,NA
3865,1,0.812696338,0.03599076,0.062202044,0.542990625,0.071626127,0.816063285,0.262661517,0.623534024,0.587230682,0.56199497,5,State,urban/rural,Owns House,statesector,0,Andhra Pradesh,NA,NA,NA,NA,0,NA
3866,0,0.237107709,0.005550222,0.003624171,0.152271211,0.003077787,0.215434119,0.096720725,0.144768208,0.168576136,0.099207401,5,State,urban/rural,Owns House,statesector,0,Andhra Pradesh,NA,NA,NA,NA,1,NA
3867,1,0.769633591,0.062411193,0.057475749,0.48788932,0.064331442,0.680343926,0.264086694,0.529954553,0.651900887,0.555088222,5,State,urban/rural,Owns House,statesector,0,Andhra Pradesh,NA,NA,NA,NA,1,NA
3868,0,0.11139819,0.005583221,0.00297809,0.133471951,0.003646144,0.115524366,0.023936791,0.058489077,0.018488992,0.061401471,5,State,urban/rural,Owns House,statesector,1,Andhra Pradesh,NA,NA,NA,NA,0,NA
3869,1,0.783880591,0.067918316,0.083463602,0.66874516,0.17109412,0.44552812,0.079882383,0.247190312,0.225630865,0.397550434,5,State,urban/rural,Owns House,statesector,1,Andhra Pradesh,NA,NA,NA,NA,0,NA
3870,0,0.121145561,0.003923347,0.007694321,0.124264605,0.004639714,0.096457064,0.030610261,0.067770891,0.023456123,0.041437302,5,State,urban/rural,Owns House,statesector,1,Andhra Pradesh,NA,NA,NA,NA,1,NA
3871,1,0.844923377,0.108818702,0.094356254,0.703318596,0.035099391,0.394725204,0.107832365,0.329190642,0.202887565,0.494188786,5,State,urban/rural,Owns House,statesector,1,Andhra Pradesh,NA,NA,NA,NA,1,NA
3872,0,0.107222125,0.020949366,0.00419421,0.099872626,0.038753524,0.144414425,0.042124704,0.780666888,0.44196257,0.118448257,5,State,urban/rural,Owns House,statesector,0,Arunachal Pradesh,NA,NA,NA,NA,0,NA
3873,1,0.778174996,0.181212708,0.031469412,0.3411102,0.18147172,0.401411533,0.164114788,0.976396084,0.845567524,0.63420397,5,State,urban/rural,Owns House,statesector,0,Arunachal Pradesh,NA,NA,NA,NA,0,NA
3874,0,0.107608967,0.015067213,0.00450845,0.090936959,0.043817382,0.116593383,0.051936612,0.710844517,0.493212163,0.100751728,5,State,urban/rural,Owns House,statesector,0,Arunachal Pradesh,NA,NA,NA,NA,1,NA
3875,1,0.743112266,0.146719098,0.04428298,0.362771839,0.153445184,0.38469246,0.186817616,0.959391654,0.901462972,0.593329668,5,State,urban/rural,Owns House,statesector,0,Arunachal Pradesh,NA,NA,NA,NA,1,NA
3876,0,0.048340186,0.017520061,0.008510317,0.109339654,0.003825861,0.214698762,0.010888262,0.529942453,0.05595798,0.052773353,5,State,urban/rural,Owns House,statesector,1,Arunachal Pradesh,NA,NA,NA,NA,0,NA
3877,1,0.644981384,0.295450598,0.02448222,0.655716836,0.065658964,0.638369024,0.127374873,0.937183022,0.440948367,0.359132349,5,State,urban/rural,Owns House,statesector,1,Arunachal Pradesh,NA,NA,NA,NA,0,NA
3878,0,0.049707118,0.032240205,0.005859896,0.093810357,0.005105273,0.163007379,0.020125806,0.483757406,0.105850235,0.054066017,5,State,urban/rural,Owns House,statesector,1,Arunachal Pradesh,NA,NA,NA,NA,1,NA
3879,1,0.621019363,0.202643499,0.125244573,0.617447197,0.015232577,0.654679239,0.037821848,0.886938751,0.597879291,0.32930544,5,State,urban/rural,Owns House,statesector,1,Arunachal Pradesh,NA,NA,NA,NA,1,NA
3880,0,0.055373155,0.009671643,0.003595768,0.182291985,0.048843261,0.254913867,0.13574788,0.682468593,0.53680259,0.127272353,5,State,urban/rural,Owns House,statesector,0,Assam,NA,NA,NA,NA,0,NA
3881,1,0.545183778,0.148740798,0.049947862,0.619932652,0.219857708,0.591016293,0.301994324,0.94687283,0.885736525,0.495688856,5,State,urban/rural,Owns House,statesector,0,Assam,NA,NA,NA,NA,0,NA
3882,0,0.047292043,0.00873391,0.005986541,0.179255977,0.03701717,0.232998699,0.114084452,0.684971333,0.583729863,0.089028023,5,State,urban/rural,Owns House,statesector,0,Assam,NA,NA,NA,NA,1,NA
3883,1,0.523705304,0.117544696,0.055907927,0.646717012,0.234395698,0.626454949,0.271667421,0.96702373,0.911394119,0.451027393,5,State,urban/rural,Owns House,statesector,0,Assam,NA,NA,NA,NA,1,NA
3884,0,0.046035569,0.006872739,0.002405026,0.145056829,0.007890025,0.355397344,0.092204392,0.319549531,0.07551001,0.101606242,5,State,urban/rural,Owns House,statesector,1,Assam,NA,NA,NA,NA,0,NA
3885,1,0.619344652,0.127511218,0.077709518,0.558055937,0.09513548,0.754649818,0.178682119,0.841004848,0.396156728,0.633000255,5,State,urban/rural,Owns House,statesector,1,Assam,NA,NA,NA,NA,0,NA
3886,0,0.033739716,0.005540214,0.00462546,0.15724948,0.004103178,0.26608184,0.081380576,0.288511217,0.08925622,0.056248322,5,State,urban/rural,Owns House,statesector,1,Assam,NA,NA,NA,NA,1,NA
3887,1,0.661511183,0.122696996,0.054471847,0.481980979,0.051872458,0.712506235,0.145784304,0.899976969,0.561858296,0.623276293,5,State,urban/rural,Owns House,statesector,1,Assam,NA,NA,NA,NA,1,NA
3888,0,0.087974645,0.01718156,0.007059619,0.219247222,0.017072886,0.413320601,0.012874062,0.615461648,0.557916224,0.132053286,5,State,urban/rural,Owns House,statesector,0,Bihar,NA,NA,NA,NA,0,NA
3889,1,0.647881031,0.218534485,0.085542254,0.649424493,0.10068056,0.833805799,0.024876047,0.913933218,0.88759172,0.468336433,5,State,urban/rural,Owns House,statesector,0,Bihar,NA,NA,NA,NA,0,NA
3890,0,0.073064484,0.015913054,0.009800257,0.204772487,0.01706728,0.395525068,0.010853989,0.609126806,0.574557662,0.133143008,5,State,urban/rural,Owns House,statesector,0,Bihar,NA,NA,NA,NA,1,NA
3891,1,0.649929166,0.196623564,0.079366237,0.60638535,0.082147375,0.83067894,0.029026754,0.928765178,0.896248281,0.470079333,5,State,urban/rural,Owns House,statesector,0,Bihar,NA,NA,NA,NA,1,NA
3892,0,0.059057053,0.019964311,0.015162695,0.202141389,0.02452568,0.245896161,0.014207724,0.223978698,0.159424871,0.089879796,5,State,urban/rural,Owns House,statesector,1,Bihar,NA,NA,NA,NA,0,NA
3893,1,0.676614702,0.262691677,0.136613786,0.70264411,0.181177825,0.662465632,0.044954248,0.682879388,0.61749208,0.497477561,5,State,urban/rural,Owns House,statesector,1,Bihar,NA,NA,NA,NA,0,NA
3894,0,0.046565209,0.017084809,0.007814051,0.19062157,0.012620395,0.264571369,0.009764452,0.187302947,0.131475791,0.083811007,5,State,urban/rural,Owns House,statesector,1,Bihar,NA,NA,NA,NA,1,NA
3895,1,0.681508303,0.248592198,0.113373682,0.583849728,0.171466514,0.68972373,0.023403723,0.724568427,0.651970744,0.408387721,5,State,urban/rural,Owns House,statesector,1,Bihar,NA,NA,NA,NA,1,NA
3896,0,0,0.071428575,0,0.214285716,0,0.642857134,0,0,0.071428575,0.071428575,5,State,urban/rural,Owns House,statesector,0,Chandigarh,NA,NA,NA,NA,0,NA
3897,0,0,0.166666672,0,0,0,0.166666672,0,0,0,0,5,State,urban/rural,Owns House,statesector,0,Chandigarh,NA,NA,NA,NA,1,NA
3898,1,0,0,1,1,0,1,0,0,0,0,5,State,urban/rural,Owns House,statesector,0,Chandigarh,NA,NA,NA,NA,1,NA
3899,0,0.047277804,0.028536219,0.002665651,0.182840943,0,0.295160949,0.038001388,0.039078284,0.049854714,0.010779257,5,State,urban/rural,Owns House,statesector,1,Chandigarh,NA,NA,NA,NA,0,NA
3900,1,0.652215838,0.605252981,0.144838005,0.597693205,0,0.729115605,0.40185082,0.482129812,0.482129812,0.08027897,5,State,urban/rural,Owns House,statesector,1,Chandigarh,NA,NA,NA,NA,0,NA
3901,0,0.035464682,0.002626881,0.005592272,0.135091513,0.003037226,0.080635846,0.012880441,0.021312337,0.021872288,0.012880441,5,State,urban/rural,Owns House,statesector,1,Chandigarh,NA,NA,NA,NA,1,NA
3902,1,0.43592605,0.15233767,0.41173628,0.697045386,0,0.60002625,0,0.60002625,0.302954614,0,5,State,urban/rural,Owns House,statesector,1,Chandigarh,NA,NA,NA,NA,1,NA
3903,0,0.077182211,0.014079485,0.006849058,0.228148147,0.006206218,0.212610692,0.063272268,0.603126943,0.767195344,0.082818188,5,State,urban/rural,Owns House,statesector,0,Chhattisgarh,NA,NA,NA,NA,0,NA
3904,1,0.548023462,0.159110501,0.063076302,0.544943452,0.056252472,0.625896573,0.201562464,0.930670857,0.967350662,0.495343506,5,State,urban/rural,Owns House,statesector,0,Chhattisgarh,NA,NA,NA,NA,0,NA
3905,0,0.088149376,0.013864327,0.008018855,0.232366607,0.004842509,0.17541635,0.058747895,0.563845158,0.738834202,0.070263237,5,State,urban/rural,Owns House,statesector,0,Chhattisgarh,NA,NA,NA,NA,1,NA
3906,1,0.569559455,0.139449924,0.068854444,0.544811785,0.053732764,0.596433699,0.235453442,0.92548728,0.966823876,0.490705103,5,State,urban/rural,Owns House,statesector,0,Chhattisgarh,NA,NA,NA,NA,1,NA
3907,0,0.054200079,0.023583883,0.007762558,0.170097664,0.004326664,0.1497408,0.032676347,0.236083344,0.157840982,0.061768636,5,State,urban/rural,Owns House,statesector,1,Chhattisgarh,NA,NA,NA,NA,0,NA
3908,1,0.654776335,0.182448015,0.049192898,0.515075326,0.086615801,0.520133734,0.109095328,0.820074856,0.795818269,0.619642258,5,State,urban/rural,Owns House,statesector,1,Chhattisgarh,NA,NA,NA,NA,0,NA
3909,0,0.057686377,0.013210196,0.005666759,0.21934633,0.002886204,0.096900523,0.024564287,0.192975923,0.163765609,0.038678784,5,State,urban/rural,Owns House,statesector,1,Chhattisgarh,NA,NA,NA,NA,1,NA
3910,1,0.57346189,0.230779618,0.112699836,0.527948141,0.036630522,0.422080934,0.036831561,0.607075036,0.6931566,0.50086987,5,State,urban/rural,Owns House,statesector,1,Chhattisgarh,NA,NA,NA,NA,1,NA
3911,0,0.044060253,0.007048301,0.007026382,0.197119474,0,0.477356911,0.036107905,0.133851156,0.103801303,0.232160866,5,State,urban/rural,Owns House,statesector,0,Dadra & Nagar Haveli and Daman & Diu,NA,NA,NA,NA,0,NA
3912,1,0.464767665,0.157814711,0.067358375,0.76499027,0.003707107,0.589171112,0.121347204,0.721352518,0.738512516,0.402397722,5,State,urban/rural,Owns House,statesector,0,Dadra & Nagar Haveli and Daman & Diu,NA,NA,NA,NA,0,NA
3913,0,0.077649169,0.012059296,0.003895928,0.285520673,0.002695246,0.291622937,0.05190013,0.482004672,0.317812085,0.102430195,5,State,urban/rural,Owns House,statesector,0,Dadra & Nagar Haveli and Daman & Diu,NA,NA,NA,NA,1,NA
3914,1,0.47774455,0.080343112,0.034924183,0.71306926,0.026706742,0.620756447,0.163970813,0.8994537,0.793485045,0.505935371,5,State,urban/rural,Owns House,statesector,0,Dadra & Nagar Haveli and Daman & Diu,NA,NA,NA,NA,1,NA
3915,0,0.072742328,0.010955446,0.005437593,0.204412177,0.001438036,0.458954901,0.028858639,0.031501461,0.010346523,0.243026167,5,State,urban/rural,Owns House,statesector,1,Dadra & Nagar Haveli and Daman & Diu,NA,NA,NA,NA,0,NA
3916,1,0.604543209,0.450753301,0.191450104,0.668418407,0,0.679220617,0.113961369,0.216852918,0.20502156,0.389969826,5,State,urban/rural,Owns House,statesector,1,Dadra & Nagar Haveli and Daman & Diu,NA,NA,NA,NA,0,NA
3917,0,0.056701783,0.003435869,0.010120977,0.214732409,0.002699452,0.238553792,0.039241407,0.076367602,0.022554785,0.133494511,5,State,urban/rural,Owns House,statesector,1,Dadra & Nagar Haveli and Daman & Diu,NA,NA,NA,NA,1,NA
3918,1,0.594724178,0.36135003,0.087142773,0.867355466,0.035196181,0.765093446,0.069544517,0.295486629,0.199121952,0.54942733,5,State,urban/rural,Owns House,statesector,1,Dadra & Nagar Haveli and Daman & Diu,NA,NA,NA,NA,1,NA
3919,0,0.025210788,0.01252473,0.002125752,0.132097632,0,0.245207325,0.026497519,0.140300721,0.038553357,0.03362542,5,State,urban/rural,Owns House,statesector,0,Delhi,NA,NA,NA,NA,0,NA
3920,1,0.572815776,0.394967228,0.278294116,0.601754427,0.152168438,0.828708172,0,0.304336876,0.24607715,0.550414026,5,State,urban/rural,Owns House,statesector,0,Delhi,NA,NA,NA,NA,0,NA
